0,7.411771230244268
1,45.08212100520073
2,-57.31067763314908
3,-19.190323363366492
4,-7.259200013188336
5,-8.271333460995614
6,45.212939301486884
7,24.48615810373578
8,-247.75111814072358
9,-28.583342138499486
10,43.36926759528889
11,-86.59595506236114
12,-62.04630080155435
13,22.889116781929456
14,-4.484147177829234
15,40.41091095342723
16,-7.70936160871348
17,-24.353681912112265
18,125.73770308625653
19,42.25311155099663
20,62.594870235308015
21,38.91224665149516
22,-48.172852276127394
23,8.595944386039797
24,238.25928020266053
25,87.13035427786302
26,-5.072991666526992
27,-61.00077962751779
28,35.31671964135095
29,13.132007958377717
30,-19.29046571001498
31,27.89741430430555
32,-33.3530473157708
33,84.10390590294652
34,43.306384746791174
35,-9.269709957804878
36,6.7186725950542545
37,2.46285550051204
38,-101.26757154127806
39,15.62197296113746
40,13.810609081246074
41,-8.816186633158807
42,17.837079608515722
43,15.856850824670502
44,29.324467920112955
45,62.06506449625453
46,-25.323037088226975
47,8.278227009827514
48,-46.09150171045789
49,159.07558675852854
50,-44.26568676262833
51,10.728788937639814
52,-14.645756815606173
53,64.46652025699538
54,-53.18065163561118
55,-71.1862158220021
56,56.553260634615015
57,3.2626558881182275
58,23.908784649546046
59,-2.034197467019095
60,-36.52494899606859
61,-1.888481334201102
62,99.83724741492787
63,1.0848380941647715
64,18.221122416941213
65,42.29695022081837
66,21.025842934434188
67,31.026111018905517
68,22.695440169723057
69,11.527619576204483
70,26.01362121837619
71,42.679152561565274
72,27.73680269211577
73,9.25915565527822
74,-7.520894013785778
75,-6.779400218385572
76,-15.42532250858784
77,-11.917630260949103
78,-31.356011669842076
79,-3.374523420411875
80,-0.4207551448669672
81,-28.882740611516358
82,-16.223994064298257
83,-1.4948724887355098
84,-30.66382497171007
85,35.220376682800115
86,-27.359870536177798
87,23.136451395665542
88,13.442976533921048
89,2.288426287684148
90,3.204205696727227
91,-0.4855935203526567
92,2.597004987025168
93,14.981021941192253
94,23.047314465952294
95,15.645131530485004
96,11.791663951859544
97,36.6484858574007
98,-8.575375220876879
99,-12.68312296284716
100,148.7015595332236
101,61.57931946709182
102,-164.5508335917788
103,-38.08385255942086
104,48.20531022879001
105,-51.58345421519781
106,-13.876813430313685
107,13.85755809695215
108,13.28148089194437
109,17.64158226312327
110,1.6549161866621045
111,-20.568462905113787
112,-3.7126891999775293
113,16.07691970844762
114,4.506126384252585
115,18.169926651120058
116,-125.61958366181803
117,-12.85649983712521
118,-20.04112343951111
119,20.593741458181963
120,-127.22952061617238
121,21.79908932499536
122,282.7278823593976
123,0.5697331818794646
